id;value
4140;38231201
4141;38231202
4142;38231301
4143;38231901
4144;38231902
4145;38231903
4146;38231999
4147;38237001
4148;38237099
4149;38241001
4150;38243001
4151;38243099
4152;38244001
4153;38244099
4154;38245001
4155;38245002
4156;38245003
4157;38245099
4158;38246001
4159;38247101
4160;38247201
4161;38247301
4162;38247401
4163;38247501
4164;38247601
4165;38247701
4166;38247801
4167;38247999
4168;38248101
4169;38248201
4170;38248301
4171;38249001
4172;38249002
4173;38249003
4174;38249004
4175;38249005
4176;38249006
4177;38249007
4178;38249008
4179;38249009
4180;38249010
4181;38249011
4182;38249012
4183;38249013
4184;38249014
4185;38249015
4186;38249016
4187;38249017
4188;38249018
4189;38249019
4190;38249020
4191;38249021
4192;38249022
4193;38249023
4194;38249024
4195;38249025
4196;38249026
4197;38249027
4198;38249028
4199;38249029
4200;38249030
4201;38249031
4202;38249032
4203;38249033
4204;38249034
4205;38249035
4206;38249036
4207;38249037
4208;38249038
4209;38249039
4210;38249040
4211;38249041
4212;38249042
4213;38249043
4214;38249044
4215;38249045
4216;38249046
4217;38249047
4218;38249048
4219;38249049
4220;38249050
4221;38249051
4222;38249052
4223;38249053
4224;38249054
4225;38249055
4226;38249056
4227;38249057
4228;38249058
4229;38249059
4230;38249060
4231;38249061
4232;38249062
4233;38249063
4234;38249064
4235;38249065
4236;38249066
4237;38249067
4238;38249068
4239;38249069
4240;38249070
4241;38249071
4242;38249072
4243;38249073
4244;38249074
4245;38249075
4246;38249076
4247;38249077
4248;38249099
4249;38251001
4250;38252001
4251;38253001
4252;38254101
4253;38254999
4254;38255001
4255;38256101
4256;38256102
4257;38256199
4258;38256901
4259;38256999
4260;38259099
4261;39011001
4262;39012001
4263;39013001
4264;39019001
4265;39019002
4266;39019003
4267;39019099
4268;39021001
4269;39021099
4270;39022001
4271;39022099
4272;39023001
4273;39023099
4274;39029001
4275;39029099
4276;39031101
4277;39031901
4278;39031902
4279;39031999
4280;39032001
4281;39033001
4282;39039001
4283;39039002
4284;39039003
4285;39039004
4286;39039005
4287;39039099
4288;39041001
4289;39041002
4290;39041003
4291;39041004
4292;39041099
4293;39042101
4294;39042102
4295;39042199
4296;39042201
4297;39043001
4298;39043099
4299;39044001
4300;39044099
4301;39045001
4302;39046101
4303;39046999
4304;39049099
4305;39051201
4306;39051901
4307;39051902
4308;39051903
4309;39051999
4310;39052101
4311;39052901
4312;39052902
4313;39052999
4314;39053001
4315;39059101
4316;39059901
4317;39059902
4318;39059999
4319;39061001
4320;39061099
4321;39069001
4322;39069002
4323;39069003
4324;39069004
4325;39069005
4326;39069006
4327;39069007
4328;39069008
4329;39069009
4330;39069010
4331;39069099
4332;39071001
4333;39071002
4334;39071003
4335;39071004
4336;39071099
4337;39072001
4338;39072002
4339;39072003
4340;39072004
4341;39072005
4342;39072006
4343;39072007
4344;39072099
4345;39073001
4346;39073002
4347;39073099
4348;39074001
4349;39074002
4350;39074003
4351;39074099
4352;39075001
4353;39075002
4354;39075099
4355;39076001
4356;39076099
4357;39077001
4358;39079101
4359;39079199
4360;39079901
4361;39079902
4362;39079903
4363;39079904
4364;39079905
4365;39079906
4366;39079907
4367;39079908
4368;39079909
4369;39079910
4370;39079911
4371;39079999
4372;39081001
4373;39081002
4374;39081003
4375;39081004
4376;39081005
4377;39081006
4378;39089001
4379;39089002
4380;39089003
4381;39089099
4382;39091001
4383;39092001
4384;39092002
4385;39092099
4386;39093001
4387;39093099
4388;39094001
4389;39094002
4390;39094003
4391;39094004
4392;39094099
4393;39095001
4394;39095002
4395;39095003
4396;39095004
4397;39095005
4398;39095099
4399;39100001
4400;39100002
4401;39100003
4402;39100004
4403;39100005
4404;39100099
4405;39111001
4406;39119001
4407;39119002
4408;39119003
4409;39119004
4410;39119005
4411;39119006
4412;39119099
4413;39121101
4414;39121201
4415;39122001
4416;39122099
4417;39123101
4418;39123901
4419;39123902
4420;39123903
4421;39123904
4422;39123905
4423;39123999
4424;39129001
4425;39129002
4426;39129099
4427;39131001
4428;39131002
4429;39131003
4430;39131004
4431;39131005
4432;39131099
4433;39139001
4434;39139002
4435;39139003
4436;39139004
4437;39139005
4438;39139006
4439;39139007
4440;39139008
4441;39139099
4442;39140001
4443;39140099
4444;39151001
4445;39152001
4446;39153001
4447;39159001
4448;39159099
4449;39161001
4450;39161099
4451;39162001
4452;39162002
4453;39162099
4454;39169001
4455;39169002
4456;39169003
4457;39169004
4458;39169099
4459;39171001
4460;39171002
4461;39171003
4462;39171004
4463;39171099
4464;39172101
4465;39172102
4466;39172199
4467;39172201
4468;39172202
4469;39172299
4470;39172301
4471;39172302
4472;39172303
4473;39172399
4474;39172901
4475;39172902
4476;39172903
4477;39172904
4478;39172905
4479;39172999
4480;39173101
4481;39173201
4482;39173202
4483;39173299
4484;39173301
4485;39173399
4486;39173999
4487;39174001
4488;39181001
4489;39181099
4490;39189099
4491;39191001
4492;39199099
4493;39201001
4494;39201002
4495;39201003
4496;39201004
4497;39201099
4498;39202001
4499;39202002
4500;39202003
4501;39202004
4502;39202099
4503;39203001
4504;39203002
4505;39203003
4506;39203099
4507;39204301
4508;39204302
4509;39204399
4510;39204901
4511;39204902
4512;39204999
4513;39205101
4514;39205901
4515;39205999
4516;39206101
4517;39206201
4518;39206299
4519;39206301
4520;39206302
4521;39206399
4522;39206999
4523;39207101
4524;39207301
4525;39207399
4526;39207901
4527;39207999
4528;39209101
4529;39209201
4530;39209299
4531;39209301
4532;39209401
4533;39209901
4534;39209999
4535;39211101
4536;39211201
4537;39211301
4538;39211399
4539;39211401
4540;39211901
4541;39211999
4542;39219001
4543;39219002
4544;39219003
4545;39219004
4546;39219005
4547;39219006
4548;39219007
4549;39219008
4550;39219099
4551;39221001
4552;39222001
4553;39229099
4554;39231001
4555;39231002
4556;39232101
4557;39232901
4558;39232902
4559;39232999
4560;39233001
4561;39233099
4562;39234001
4563;39234002
4564;39234099
4565;39235001
4566;39239099
4567;39241001
4568;39249099
4569;39251001
4570;39252001
4571;39253001
4572;39259099
4573;39261001
4574;39262001
4575;39262002
4576;39262099
4577;39263001
4578;39263099
4579;39264001
4580;39269001
4581;39269002
4582;39269003
4583;39269004
4584;39269005
4585;39269006
4586;39269007
4587;39269008
4588;39269009
4589;39269010
4590;39269011
4591;39269012
4592;39269013
4593;39269014
4594;39269015
4595;39269016
4596;39269017
4597;39269018
4598;39269019
4599;39269020
4600;39269021
4601;39269022
4602;39269023
4603;39269024
4604;39269025
4605;39269026
4606;39269027
4607;39269028
4608;39269029
4609;39269030
4610;39269031
4611;39269032
4612;39269033
4613;39269099
4614;40011001
4615;40012101
4616;40012201
4617;40012901
4618;40013001
4619;40013002
4620;40013099
4621;40021101
4622;40021102
4623;40021199
4624;40021901
4625;40021902
4626;40021903
4627;40021999
4628;40022001
4629;40023101
4630;40023199
4631;40023901
4632;40023999
4633;40024101
4634;40024901
4635;40024999
4636;40025101
4637;40025901
4638;40025902
4639;40025903
4640;40025999
4641;40026001
4642;40026099
4643;40027001
4644;40028001
4645;40029101
4646;40029102
4647;40029199
4648;40029901
4649;40029999
4650;40030001
4651;40040001
4652;40040002
4653;40040099
4654;40051001
4655;40052001
4656;40052099
4657;40059101
4658;40059102
4659;40059103
4660;40059199
4661;40059999
4662;40061001
4663;40069001
4664;40069002
4665;40069003
4666;40069004
4667;40069099
4668;40070001
4669;40081101
4670;40081901
4671;40081999
4672;40082101
4673;40082199
4674;40082901
4675;40082902
4676;40082999
4677;40091101
4678;40091199
4679;40091201
4680;40091202
4681;40091299
4682;40092101
4683;40092102
4684;40092103
4685;40092104
4686;40092201
4687;40092202
4688;40092203
4689;40092204
4690;40092299
4691;40093101
4692;40093102
4693;40093103
4694;40093104
4695;40093105
4696;40093201
4697;40093202
4698;40093203
4699;40093204
4700;40093299
4701;40094101
4702;40094102
4703;40094103
4704;40094199
4705;40094201
4706;40094202
4707;40094299
4708;40101101
4709;40101199
4710;40101201
4711;40101202
4712;40101299
4713;40101901
4714;40101902
4715;40101903
4716;40101904
4717;40101999
4718;40103101
4719;40103201
4720;40103301
4721;40103401
4722;40103501
4723;40103599
4724;40103601
4725;40103699
4726;40103901
4727;40103902
4728;40103903
4729;40103904
4730;40103999
4731;40111002
4732;40111003
4733;40111004
4734;40111005
4735;40111006
4736;40111007
4737;40111008
4738;40111009
4739;40111099
4740;40112002
4741;40112003
4742;40112004
4743;40112005
4744;40113001
4745;40114001
4746;40115001
4747;40116101
4748;40116102
4749;40116199
4750;40116201
4751;40116299
4752;40116301
4753;40116302
4754;40116303
4755;40116399
4756;40116999
4757;40119201
4758;40119299
4759;40119301
4760;40119399
4761;40119401
4762;40119499
4763;40119901
4764;40119902
4765;40119999
4766;40121101
4767;40121201
4768;40121301
4769;40121999
4770;40122001
4771;40122002
4772;40122099
4773;40129001
4774;40129002
4775;40129099
4776;40131001
4777;40132001
4778;40139001
4779;40139002
4780;40139099
4781;40141001
4782;40149001
4783;40149002
4784;40149003
4785;40149004
4786;40149099
4787;40151101
4788;40151999
4789;40159001
4790;40159002
4791;40159003
4792;40159004
4793;40159099
4794;40161001
4795;40169101
4796;40169201
4797;40169299
4798;40169301
4799;40169302
4800;40169303
4801;40169399
4802;40169401
4803;40169402
4804;40169499
4805;40169501
4806;40169502
4807;40169599
4808;40169901
4809;40169902
4810;40169903
4811;40169904
4812;40169905
4813;40169906
4814;40169907
4815;40169908
4816;40169909
4817;40169910
4818;40169999
4819;40170001
4820;40170002
4821;40170003
4822;40170099
4823;41012001
4824;41012002
4825;41015001
4826;41015002
4827;41015099
4828;41019001
4829;41019002
4830;41019099
4831;41021001
4832;41022101
4833;41022999
4834;41032001
4835;41032099
4836;41033001
4837;41039001
4838;41039002
4839;41039003
4840;41039099
4841;41041101
4842;41041102
4843;41041103
4844;41041199
4845;41041901
4846;41041902
4847;41041903
4848;41041999
4849;41044101
4850;41044199
4851;41044901
4852;41044999
4853;41051001
4854;41051002
4855;41051003
4856;41051099
4857;41053001
4858;41062101
4859;41062102
4860;41062103
4861;41062199
4862;41062201
4863;41063101
4864;41063201
4865;41064001
4866;41064099
4867;41069101
4868;41069201
4869;41071101
4870;41071199
4871;41071201
4872;41071299
4873;41071901
4874;41071999
4875;41079101
4876;41079201
4877;41079901
4878;41079999
4879;41120001
4880;41131001
4881;41132001
4882;41133001
4883;41139099
4884;41141001
4885;41142001
4886;41151001
4887;41152001
4888;42010001
4889;42021101
4890;42021201
4891;42021202
4892;42021999
4893;42022101
4894;42022201
4895;42022202
4896;42022999
4897;42023101
4898;42023201
4899;42023202
4900;42023999
4901;42029101
4902;42029201
4903;42029202
4904;42029203
4905;42029999
4906;42031001
4907;42031099
4908;42032101
4909;42032901
4910;42032999
4911;42033001
4912;42033099
4913;42034001
4914;42034099
4915;42050001
4916;42050002
4917;42050099
4918;42060001
4919;42060002
4920;42060099
4921;43011001
4922;43013001
4923;43016001
4924;43018001
4925;43018002
4926;43018003
4927;43018004
4928;43018005
4929;43018006
4930;43018007
4931;43018099
4932;43019001
4933;43021101
4934;43021901
4935;43021902
4936;43021903
4937;43021999
4938;43022001
4939;43022099
4940;43023001
4941;43023099
4942;43031001
4943;43039099
4944;43040001
4945;44011001
4946;44012101
4947;44012201
4948;44013001
4949;44021001
4950;44029099
4951;44031001
4952;44032099
4953;44034101
4954;44034901
4955;44034902
4956;44034999
4957;44039101
4958;44039201
4959;44039999
4960;44041001
4961;44041099
4962;44042001
4963;44042002
4964;44042003
4965;44042004
4966;44042099
4967;44050001
4968;44050002
4969;44061001
4970;44069099
4971;44071001
4972;44071002
4973;44071003
4974;44071004
4975;44071099
4976;44072101
4977;44072102
4978;44072199
4979;44072201
4980;44072299
4981;44072501
4982;44072601
4983;44072701
4984;44072801
4985;44072901
4986;44072902
4987;44072903
4988;44072999
4989;44079101
4990;44079201
4991;44079299
4992;44079301
4993;44079401
4994;44079501
4995;44079502
4996;44079599
4997;44079901
4998;44079902
4999;44079903
5000;44079999
5001;44081001
5002;44083101
5003;44083901
5004;44083999
5005;44089001
5006;44089099
5007;44091001
5008;44091002
5009;44091099
5010;44092101
5011;44092102
5012;44092199
5013;44092901
5014;44092902
5015;44092999
5016;44101101
5017;44101102
5018;44101103
5019;44101199
5020;44101201
5021;44101299
5022;44101901
5023;44101902
5024;44101903
5025;44101999
5026;44109001
5027;44109099
5028;44111201
5029;44111202
5030;44111203
5031;44111204
5032;44111205
5033;44111299
5034;44111301
5035;44111302
5036;44111303
5037;44111304
5038;44111305
5039;44111399
5040;44111401
5041;44111402
5042;44111403
5043;44111404
5044;44111405
5045;44111499
5046;44119201
5047;44119299
5048;44119301
5049;44119302
5050;44119303
5051;44119399
5052;44119401
5053;44119402
5054;44119403
5055;44119499
5056;44121001
5057;44123101
5058;44123199
5059;44123201
5060;44123299
5061;44123901
5062;44123999
5063;44129401
5064;44129402
5065;44129499
5066;44129901
5067;44129902
5068;44129999
5069;44130001
5070;44130002
5071;44130099
5072;44140001
5073;44151001
5074;44152001
5075;44152099
5076;44160001
5077;44160002
5078;44160003
5079;44160004
5080;44160005
5081;44160099
5082;44170001
5083;44170099
5084;44181001
5085;44182001
5086;44184001
5087;44185001
5088;44186001
5089;44187101
5090;44187201
5091;44187901
5092;44187999
5093;44189001
5094;44189099
5095;44190001
5096;44201001
5097;44209099
5098;44211001
5099;44219001
5100;44219002
5101;44219003
5102;44219004
5103;44219099
5104;45011001
5105;45019099
5106;45020001
5107;45031001
5108;45039099
5109;45041001
5110;45041002
5111;45041003
5112;45041099
5113;45049099
5114;46012101
5115;46012201
5116;46012901
5117;46012999
5118;46019201
5119;46019299
5120;46019301
5121;46019399
5122;46019401
5123;46019499
5124;46019901
5125;46019999
5126;46021101
5127;46021201
5128;46021999
5129;46029099
5130;47010001
5131;47020001
5132;47020099
5133;47031101
5134;47031102
5135;47031199
5136;47031901
5137;47031902
5138;47032101
5139;47032102
5140;47032901
5141;47032902
5142;47041101
5143;47041901
5144;47042101
5145;47042901
5146;47050001
5147;47061001
5148;47062001
5149;47063001
5150;47063002
5151;47063003
5152;47069101
5153;47069201
5154;47069301
5155;47071001
5156;47072001
5157;47073001
5158;47079001
5159;48010001
5160;48021001
5161;48022001
5162;48022002
5163;48022099
5164;48024001
5165;48025401
5166;48025402
5167;48025403
5168;48025404
5169;48025405
5170;48025406
5171;48025407
5172;48025408
5173;48025499
5174;48025501
5175;48025502
5176;48025503
5177;48025504
5178;48025599
5179;48025601
5180;48025602
5181;48025603
5182;48025699
5183;48025701
5184;48025799
5185;48025801
5186;48025802
5187;48025803
5188;48025899
5189;48026101
5190;48026102
5191;48026199
5192;48026201
5193;48026202
5194;48026299
5195;48026901
5196;48026902
5197;48026999
5198;48030001
5199;48030002
5200;48030003
5201;48030099
5202;48041101
5203;48041901
5204;48041902
5205;48041999
5206;48042101
5207;48042999
5208;48043101
5209;48043102
5210;48043103
5211;48043104
5212;48043199
5213;48043901
5214;48043902
5215;48043903
5216;48043999
5217;48044101
5218;48044201
5219;48044901
5220;48044902
5221;48044999
5222;48045101
5223;48045199
5224;48045201
5225;48045901
5226;48045902
5227;48045999
5228;48051101
5229;48051201
5230;48051999
5231;48052401
5232;48052499
5233;48052501
5234;48052599
5235;48053001
5236;48054001
5237;48055001
5238;48059101
5239;48059201
5240;48059301
5241;48061001
5242;48062001
5243;48063001
5244;48064001
5245;48070001
5246;48070002
5247;48070099
5248;48081001
5249;48082001
5250;48083001
5251;48083002
5252;48083099
5253;48089001
5254;48089099
5255;48092001
5256;48099001
5257;48099002
5258;48099099
5259;48101301
5260;48101302
5261;48101303
5262;48101304
5263;48101305
5264;48101306
5265;48101399
5266;48101401
5267;48101402
5268;48101403
5269;48101404
5270;48101405
5271;48101406
5272;48101499
5273;48101999
5274;48102201
5275;48102299
5276;48102901
5277;48102999
5278;48103101
5279;48103102
5280;48103103
5281;48103104
5282;48103199
5283;48103201
5284;48103999
5285;48109201
5286;48109901
5287;48109999
5288;48111001
5289;48111002
5290;48111099
5291;48114101
5292;48114102
5293;48114901
5294;48114999
5295;48115101
5296;48115102
5297;48115103
5298;48115104
5299;48115105
5300;48115106
5301;48115199
5302;48115901
5303;48115902
5304;48115903
5305;48115904
5306;48115905
5307;48115906
5308;48115907
5309;48115999
5310;48116001
5311;48116002
5312;48116099
5313;48119001
5314;48119002
5315;48119003
5316;48119004
5317;48119005
5318;48119006
5319;48119007
5320;48119008
5321;48119009
5322;48119010
5323;48119099
5324;48120001
5325;48131001
5326;48132001
5327;48139099
5328;48141001
5329;48142001
5330;48149001
5331;48149099
5332;48162001
5333;48169001
5334;48169002
5335;48169099
5336;48171001
5337;48172001
5338;48173001
5339;48181001
5340;48182001
5341;48183001
5342;48184001
5343;48184099
5344;48185001
5345;48189099
5346;48191001
5347;48192001
5348;48192099
5349;48193001
5350;48194001
5351;48195001
5352;48196001
5353;48201001
5354;48201099
5355;48202001
5356;48203001
5357;48204001
5358;48205001
5359;48209099
5360;48211001
5361;48219099
5362;48221001
5363;48229099
5364;48232001
5365;48232099
5366;48234001
5367;48236101
5368;48236999
5369;48237001
5370;48237002
5371;48237003
5372;48237099
5373;48239001
5374;48239002
5375;48239003
5376;48239004
5377;48239005
5378;48239006
5379;48239007
5380;48239008
5381;48239009
5382;48239010
5383;48239011
5384;48239012
5385;48239013
5386;48239014
5387;48239015
5388;48239016
5389;48239017
5390;48239099
5391;49011001
5392;49011099
5393;49019101
5394;49019102
5395;49019103
5396;49019199
5397;49019901
5398;49019902
5399;49019903
5400;49019904
5401;49019905
5402;49019906
5403;49019999
5404;49021001
5405;49021099
5406;49029001
5407;49029099
5408;49030001
5409;49030099
5410;49040001
5411;49051001
5412;49059101
5413;49059199
5414;49059901
5415;49059999
5416;49060001
5417;49070001
5418;49070002
5419;49070099
5420;49081001
5421;49081099
5422;49089001
5423;49089002
5424;49089003
5425;49089004
5426;49089099
5427;49090001
5428;49100001
5429;49111001
5430;49111002
5431;49111003
5432;49111004
5433;49111099
5434;49119101
5435;49119102
5436;49119103
5437;49119104
5438;49119199
5439;49119901
5440;49119902
5441;49119903
5442;49119904
5443;49119905
5444;49119906
5445;49119999
5446;50010001
5447;50020001
5448;50030001
5449;50030099
5450;50040001
5451;50050001
5452;50060001
5453;50071001
5454;50072001
5455;50079001
5456;51011101
5457;51011199
5458;51011901
5459;51011999
5460;51012101
5461;51012199
5462;51012901
5463;51012999
5464;51013001
5465;51013099
5466;51021101
5467;51021901
5468;51021902
5469;51021999
5470;51022001
5471;51022099
5472;51031001
5473;51031002
5474;51031099
5475;51032001
5476;51032002
5477;51032099
5478;51033001
5479;51040001
5480;51051001
5481;51052101
5482;51052901
5483;51052999
5484;51053101
5485;51053901
5486;51053902
5487;51053999
5488;51054001
5489;51061001
5490;51062001
5491;51071001
5492;51072001
5493;51081001
5494;51082001
5495;51091001
5496;51099099
5497;51100001
5498;51111101
5499;51111199
5500;51111901
5501;51111999
5502;51112001
5503;51112099
5504;51113001
5505;51113099
5506;51119099
5507;51121101
5508;51121199
5509;51121901
5510;51121902
5511;51121999
5512;51122001
5513;51122099
5514;51123001
5515;51123002
5516;51123099
5517;51129099
5518;51130001
5519;51130099
5520;52010001
5521;52010002
5522;52010099
5523;52021001
5524;52029101
5525;52029901
5526;52029999
5527;52030001
5528;52041101
5529;52041999
5530;52042001
5531;52051101
5532;52051201
5533;52051301
5534;52051401
5535;52051501
5536;52052101
5537;52052201
5538;52052301
5539;52052401
5540;52052601
5541;52052701
5542;52052801
5543;52053101
5544;52053201
5545;52053301
5546;52053401
5547;52053501
5548;52054101
5549;52054201
5550;52054301
5551;52054401
5552;52054601
5553;52054701
5554;52054801
5555;52061101
5556;52061201
5557;52061301
5558;52061401
5559;52061501
5560;52062101
5561;52062201
5562;52062301
5563;52062401
5564;52062501
5565;52063101
5566;52063201
5567;52063301
5568;52063401
5569;52063501
5570;52064101
5571;52064201
5572;52064301
5573;52064401
5574;52064501
5575;52071001
5576;52079099
5577;52081101
5578;52081201
5579;52081301
5580;52081901
5581;52081902
5582;52081999
5583;52082101
5584;52082201
5585;52082301
5586;52082901
5587;52082999
5588;52083101
5589;52083201
5590;52083301
5591;52083901
5592;52083999
5593;52084101
5594;52084201
5595;52084301
5596;52084901
5597;52085101
5598;52085201
5599;52085901
5600;52085902
5601;52085999
5602;52091101
5603;52091201
5604;52091901
5605;52091999
5606;52092101
5607;52092201
5608;52092901
5609;52092999
5610;52093101
5611;52093201
5612;52093901
5613;52093999
5614;52094101
5615;52094201
5616;52094299
5617;52094301
5618;52094901
5619;52095101
5620;52095201
5621;52095901
5622;52095999
5623;52101101
5624;52101199
5625;52101901
5626;52101902
5627;52101999
5628;52102101
5629;52102901
5630;52102902
5631;52102999
5632;52103101
5633;52103201
5634;52103901
5635;52103999
5636;52104101
5637;52104901
5638;52104999
5639;52105101
5640;52105901
5641;52105902
5642;52105999
5643;52111101
5644;52111199
5645;52111201
5646;52111901
5647;52111999
5648;52112001
5649;52112002
5650;52112003
5651;52112099
5652;52113101
5653;52113201
5654;52113901
5655;52113999
5656;52114101
5657;52114201
5658;52114299
5659;52114301
5660;52114901
5661;52115101
5662;52115201
5663;52115901
5664;52115999
5665;52121101
5666;52121201
5667;52121301
5668;52121401
5669;52121501
5670;52122101
5671;52122201
5672;52122301
5673;52122401
5674;52122499
5675;52122501
5676;53011001
5677;53012101
5678;53012999
5679;53013001
5680;53021001
5681;53029099
5682;53031001
5683;53039099
5684;53050001
5685;53050002
5686;53050003
5687;53050004
5688;53050005
5689;53050006
5690;53050007
5691;53050099
5692;53061001
5693;53062001
5694;53071001
5695;53072001
5696;53081001
5697;53082001
5698;53089001
5699;53089002
5700;53089099
5701;53091101
5702;53091999
5703;53092101
5704;53092999
5705;53101001
5706;53109099
5707;53110001
5708;53110099
5709;54011001
5710;54012001
5711;54021101
5712;54021901
5713;54021999
5714;54022001
5715;54022099
5716;54023101
5717;54023201
5718;54023301
5719;54023401
5720;54023901
5721;54023999
5722;54024401
5723;54024499
5724;54024501
5725;54024502
5726;54024503
5727;54024504
5728;54024599
5729;54024601
5730;54024701
5731;54024702
5732;54024799
5733;54024801
5734;54024802
5735;54024899
5736;54024901
5737;54024902
5738;54024903
5739;54024904
5740;54024905
5741;54024999
5742;54025101
5743;54025199
5744;54025201
5745;54025202
5746;54025299
5747;54025901
5748;54025902
5749;54025903
5750;54025904
5751;54025905
5752;54025999
5753;54026101
5754;54026199
5755;54026201
5756;54026299
5757;54026901
5758;54026902
5759;54026903
5760;54026904
5761;54026905
5762;54026999
5763;54031001
5764;54033101
5765;54033102
5766;54033201
5767;54033202
5768;54033301
5769;54033901
5770;54033999
5771;54034101
5772;54034102
5773;54034201
5774;54034901
5775;54034999
5776;54041101
5777;54041199
5778;54041201
5779;54041299
5780;54041901
5781;54041902
5782;54041903
5783;54041999
5784;54049099
5785;54050001
5786;54050002
5787;54050003
5788;54050004
5789;54050099
5790;54060001
5791;54060002
5792;54060003
5793;54060004
5794;54060005
5795;54071001
5796;54071002
5797;54071099
5798;54072001
5799;54072099
5800;54073001
5801;54073002
5802;54073003
5803;54073099
5804;54074101
5805;54074201
5806;54074301
5807;54074302
5808;54074303
5809;54074399
5810;54074401
5811;54075101
5812;54075201
5813;54075301
5814;54075302
5815;54075303
5816;54075399
5817;54075401
5818;54076101
5819;54076102
5820;54076199
5821;54076901
5822;54076999
5823;54077101
5824;54077201
5825;54077301
5826;54077302
5827;54077303
5828;54077399
5829;54077401
5830;54078101
5831;54078201
5832;54078202
5833;54078203
5834;54078299
5835;54078301
5836;54078401
5837;54079101
5838;54079102
5839;54079103
5840;54079104
5841;54079105
5842;54079106
5843;54079107
5844;54079199
5845;54079201
5846;54079202
5847;54079203
5848;54079204
5849;54079205
5850;54079206
5851;54079299
5852;54079301
5853;54079302
5854;54079303
5855;54079304
5856;54079305
5857;54079306
5858;54079307
5859;54079399
5860;54079401
5861;54079402
5862;54079403
5863;54079404
5864;54079405
5865;54079406
5866;54079407
5867;54079499
5868;54081001
5869;54081002
5870;54081003
5871;54081004
5872;54081099
5873;54082101
5874;54082102
5875;54082103
5876;54082199
5877;54082201
5878;54082202
5879;54082203
5880;54082204
5881;54082299
5882;54082301
5883;54082302
5884;54082303
5885;54082304
5886;54082305
5887;54082399
5888;54082401
5889;54082499
5890;54083101
5891;54083102
5892;54083103
5893;54083104
5894;54083199
5895;54083201
5896;54083202
5897;54083203
5898;54083204
5899;54083205
5900;54083299
5901;54083301
5902;54083302
5903;54083303
5904;54083304
5905;54083399
5906;54083401
5907;54083402
5908;54083403
5909;54083499
5910;55011001
5911;55012001
5912;55012002
5913;55012003
5914;55012099
5915;55013001
5916;55014001
5917;55019099
5918;55020001
5919;55020099
5920;55031101
5921;55031999
5922;55032001
5923;55032002
5924;55032003
5925;55032099
5926;55033001
5927;55034001
5928;55034099
5929;55039001
5930;55039099
5931;55041001
5932;55041099
5933;55049099
5934;55051001
5935;55052001
5936;55061001
5937;55062001
5938;55063001
5939;55069099
5940;55070001
5941;55081001
5942;55082001
5943;55091101
5944;55091201
5945;55092101
5946;55092201
5947;55093101
5948;55093201
5949;55094101
5950;55094201
5951;55095101
5952;55095201
5953;55095301
5954;55095999
5955;55096101
5956;55096201
5957;55096999
5958;55099101
5959;55099201
5960;55099999
5961;55101101
5962;55101201
5963;55102001
5964;55103001
5965;55109001
5966;55111001
5967;55112001
5968;55113001
5969;55121101
5970;55121901
5971;55121999
5972;55122101
5973;55122999
5974;55129101
5975;55129999
5976;55131101
5977;55131201
5978;55131301
5979;55131901
5980;55132101
5981;55132301
5982;55132399
5983;55132901
5984;55133101
5985;55133901
5986;55133902
5987;55133999
5988;55134101
5989;55134901
5990;55134902
5991;55134999
5992;55141101
5993;55141201
5994;55141901
5995;55141999
5996;55142101
5997;55142201
5998;55142301
5999;55142901
6000;55143001
6001;55143002
6002;55143003
6003;55143004
6004;55143099
6005;55144101
6006;55144201
6007;55144301
6008;55144901
6009;55151101
6010;55151201
6011;55151301
6012;55151399
6013;55151999
6014;55152101
6015;55152201
6016;55152299
6017;55152999
6018;55159101
6019;55159901
6020;55159902
6021;55159999
6022;55161101
6023;55161201
6024;55161301
6025;55161401
6026;55162101
6027;55162201
6028;55162301
6029;55162401
6030;55163101
6031;55163199
6032;55163201
6033;55163299
6034;55163301
6035;55163399
6036;55163401
6037;55163499
6038;55164101
6039;55164201
6040;55164301
6041;55164401
6042;55169101
6043;55169201
6044;55169301
6045;55169401
6046;56011001
6047;56012101
6048;56012199
6049;56012201
6050;56012299
6051;56012999
6052;56013001
6053;56013099
6054;56021001
6055;56021099
6056;56022101
6057;56022102
6058;56022199
6059;56022901
6060;56029099
6061;56031101
6062;56031201
6063;56031299
6064;56031301
6065;56031399
6066;56031401
6067;56039101
6068;56039201
6069;56039301
6070;56039401
6071;56041001
6072;56049001
6073;56049002
6074;56049003
6075;56049004
6076;56049005
6077;56049006
6078;56049007
6079;56049008
6080;56049009
6081;56049010
6082;56049011
6083;56049012
6084;56049013
6085;56049014
6086;56049099
6087;56050001
6088;56060001
6089;56060002
6090;56060099
6091;56072101
6092;56072999
6093;56074101
6094;56074999
6095;56075001
6096;56079001
6097;56079002
6098;56079099
6099;56081101
6100;56081199
6101;56081999
6102;56089099
6103;56090001
6104;56090099
6105;57011001
6106;57019001
6107;57021001
6108;57022001
6109;57023101
6110;57023201
6111;57023901
6112;57024101
6113;57024201
6114;57024901
6115;57025001
6116;57025002
6117;57025099
6118;57029101
6119;57029201
6120;57029901
6121;57031001
6122;57032001
6123;57032099
6124;57033001
6125;57033099
6126;57039001
6127;57041001
6128;57049099
6129;57050001
6130;57050099
6131;58011001
6132;58012101
6133;58012201
6134;58012301
6135;58012401
6136;58012501
6137;58012601
6138;58013101
